hotel_name,hotel_slug,check_in_date,check_out_date,nights,guests,rooms,day_offset,availability,total_price,original_price,price_per_night,has_discount,discount_percentage,rating_score,review_count,scrape_timestamp
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2025-12-26,2025-12-28,2,2,1,58,sold_out,,,,False,,,,2025-10-29T15:59:03.110094
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2025-12-28,2025-12-30,2,2,1,60,sold_out,,,,False,,,,2025-10-29T15:59:09.948102
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2025-12-30,2026-01-01,2,2,1,62,sold_out,4896.0,,2448.0,False,,,,2025-10-29T15:59:16.445262
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2026-01-01,2026-01-03,2,2,1,64,sold_out,5530.0,,2765.0,False,,,,2025-10-29T15:59:22.954060
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2026-01-03,2026-01-05,2,2,1,66,sold_out,8690.0,,4345.0,False,,,,2025-10-29T15:59:29.758159
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2026-01-05,2026-01-07,2,2,1,68,sold_out,,,,False,,,,2025-10-29T15:59:36.813922
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2026-01-07,2026-01-09,2,2,1,70,sold_out,,,,False,,,,2025-10-29T15:59:43.766681
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2026-01-09,2026-01-11,2,2,1,72,sold_out,,,,False,,,,2025-10-29T15:59:51.387521
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2026-01-11,2026-01-13,2,2,1,74,sold_out,,,,False,,,,2025-10-29T15:59:58.040617
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2026-01-13,2026-01-15,2,2,1,76,sold_out,,,,False,,,,2025-10-29T16:00:05.133235
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2026-01-15,2026-01-17,2,2,1,78,sold_out,,,,False,,,,2025-10-29T16:00:11.796847
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2026-01-17,2026-01-19,2,2,1,80,sold_out,,,,False,,,,2025-10-29T16:00:18.562392
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2026-01-19,2026-01-21,2,2,1,82,sold_out,,,,False,,,,2025-10-29T16:00:25.931646
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2026-01-21,2026-01-23,2,2,1,84,sold_out,,,,False,,,,2025-10-29T16:00:32.858816
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2026-01-23,2026-01-25,2,2,1,86,sold_out,,,,False,,,,2025-10-29T16:00:39.631525
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2026-01-25,2026-01-27,2,2,1,88,sold_out,,,,False,,,,2025-10-29T16:00:46.013692
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2026-01-27,2026-01-29,2,2,1,90,sold_out,,,,False,,,,2025-10-29T16:00:52.721492
AM Lodge – Hoedspruit,am-luxury-villa,2025-10-29,2025-10-31,2,2,1,0,available,,,,False,,,,2025-10-29T16:01:01.950714
AM Lodge – Hoedspruit,am-luxury-villa,2025-10-31,2025-11-02,2,2,1,2,sold_out,45352.0,62771.0,22676.0,True,27.75,,,2025-10-29T16:01:10.748388
AM Lodge – Hoedspruit,am-luxury-villa,2025-11-02,2025-11-04,2,2,1,4,available,53355.0,62771.0,26677.5,True,15.0,,,2025-10-29T16:01:19.754530
AM Lodge – Hoedspruit,am-luxury-villa,2025-11-04,2025-11-06,2,2,1,6,available,53355.0,62771.0,26677.5,True,15.0,,,2025-10-29T16:01:28.011531
AM Lodge – Hoedspruit,am-luxury-villa,2025-11-06,2025-11-08,2,2,1,8,sold_out,53355.0,62771.0,26677.5,True,15.0,,,2025-10-29T16:01:36.066189
AM Lodge – Hoedspruit,am-luxury-villa,2025-11-08,2025-11-10,2,2,1,10,available,53355.0,62771.0,26677.5,True,15.0,,,2025-10-29T16:01:44.098892
AM Lodge – Hoedspruit,am-luxury-villa,2025-11-10,2025-11-12,2,2,1,12,available,53355.0,62771.0,26677.5,True,15.0,,,2025-10-29T16:01:51.467011
AM Lodge – Hoedspruit,am-luxury-villa,2025-11-12,2025-11-14,2,2,1,14,available,53355.0,62771.0,26677.5,True,15.0,,,2025-10-29T16:01:58.855843
AM Lodge – Hoedspruit,am-luxury-villa,2025-11-14,2025-11-16,2,2,1,16,available,53355.0,62771.0,26677.5,True,15.0,,,2025-10-29T16:02:06.177698
AM Lodge – Hoedspruit,am-luxury-villa,2025-11-16,2025-11-18,2,2,1,18,available,53355.0,62771.0,26677.5,True,15.0,,,2025-10-29T16:02:14.110727
AM Lodge – Hoedspruit,am-luxury-villa,2025-11-18,2025-11-20,2,2,1,20,available,53355.0,62771.0,26677.5,True,15.0,,,2025-10-29T16:02:22.198272
AM Lodge – Hoedspruit,am-luxury-villa,2025-11-20,2025-11-22,2,2,1,22,available,53355.0,62771.0,26677.5,True,15.0,,,2025-10-29T16:02:29.647629
AM Lodge – Hoedspruit,am-luxury-villa,2025-11-22,2025-11-24,2,2,1,24,available,53355.0,62771.0,26677.5,True,15.0,,,2025-10-29T16:02:36.866575
AM Lodge – Hoedspruit,am-luxury-villa,2025-11-24,2025-11-26,2,2,1,26,available,53355.0,62771.0,26677.5,True,15.0,,,2025-10-29T16:02:44.421410
AM Lodge – Hoedspruit,am-luxury-villa,2025-11-26,2025-11-28,2,2,1,28,available,53355.0,62771.0,26677.5,True,15.0,,,2025-10-29T16:02:51.839460
AM Lodge – Hoedspruit,am-luxury-villa,2025-11-28,2025-11-30,2,2,1,30,available,53355.0,62771.0,26677.5,True,15.0,,,2025-10-29T16:03:00.297514
AM Lodge – Hoedspruit,am-luxury-villa,2025-11-30,2025-12-02,2,2,1,32,available,53355.0,62771.0,26677.5,True,15.0,,,2025-10-29T16:03:08.501166
AM Lodge – Hoedspruit,am-luxury-villa,2025-12-02,2025-12-04,2,2,1,34,available,53355.0,62771.0,26677.5,True,15.0,,,2025-10-29T16:03:16.519521
AM Lodge – Hoedspruit,am-luxury-villa,2025-12-04,2025-12-06,2,2,1,36,available,53355.0,62771.0,26677.5,True,15.0,,,2025-10-29T16:03:24.412334
AM Lodge – Hoedspruit,am-luxury-villa,2025-12-06,2025-12-08,2,2,1,38,available,53355.0,62771.0,26677.5,True,15.0,,,2025-10-29T16:03:32.554378
AM Lodge – Hoedspruit,am-luxury-villa,2025-12-08,2025-12-10,2,2,1,40,available,53355.0,62771.0,26677.5,True,15.0,,,2025-10-29T16:03:40.530967
AM Lodge – Hoedspruit,am-luxury-villa,2025-12-10,2025-12-12,2,2,1,42,available,53355.0,62771.0,26677.5,True,15.0,,,2025-10-29T16:03:48.775056
AM Lodge – Hoedspruit,am-luxury-villa,2025-12-12,2025-12-14,2,2,1,44,available,53355.0,62771.0,26677.5,True,15.0,,,2025-10-29T16:03:56.954589
AM Lodge – Hoedspruit,am-luxury-villa,2025-12-14,2025-12-16,2,2,1,46,available,53355.0,62771.0,26677.5,True,15.0,,,2025-10-29T16:04:05.171901
AM Lodge – Hoedspruit,am-luxury-villa,2025-12-16,2025-12-18,2,2,1,48,available,53355.0,62771.0,26677.5,True,15.0,,,2025-10-29T16:04:13.069915
AM Lodge – Hoedspruit,am-luxury-villa,2025-12-18,2025-12-20,2,2,1,50,available,53355.0,62771.0,26677.5,True,15.0,,,2025-10-29T16:04:20.727977
AM Lodge – Hoedspruit,am-luxury-villa,2025-12-20,2025-12-22,2,2,1,52,available,53355.0,62771.0,26677.5,True,15.0,,,2025-10-29T16:04:28.637714
AM Lodge – Hoedspruit,am-luxury-villa,2025-12-22,2025-12-24,2,2,1,54,sold_out,53355.0,62771.0,26677.5,True,15.0,,,2025-10-29T16:04:36.053533
AM Lodge – Hoedspruit,am-luxury-villa,2025-12-24,2025-12-26,2,2,1,56,sold_out,53355.0,62771.0,26677.5,True,15.0,,,2025-10-29T16:04:43.573605
AM Lodge – Hoedspruit,am-luxury-villa,2025-12-26,2025-12-28,2,2,1,58,available,53355.0,62771.0,26677.5,True,15.0,,,2025-10-29T16:04:52.980206
AM Lodge – Hoedspruit,am-luxury-villa,2025-12-28,2025-12-30,2,2,1,60,sold_out,64470.0,75847.0,32235.0,True,15.0,,,2025-10-29T16:05:00.710860
AM Lodge – Hoedspruit,am-luxury-villa,2025-12-30,2026-01-01,2,2,1,62,sold_out,,,,False,,,,2025-10-29T16:05:08.128106
AM Lodge – Hoedspruit,am-luxury-villa,2026-01-01,2026-01-03,2,2,1,64,sold_out,53355.0,62771.0,26677.5,True,15.0,,,2025-10-29T16:05:14.761329
AM Lodge – Hoedspruit,am-luxury-villa,2026-01-03,2026-01-05,2,2,1,66,available,53355.0,62771.0,26677.5,True,15.0,,,2025-10-29T16:05:22.851355
AM Lodge – Hoedspruit,am-luxury-villa,2026-01-05,2026-01-07,2,2,1,68,available,53355.0,62771.0,26677.5,True,15.0,,,2025-10-29T16:05:30.727141
AM Lodge – Hoedspruit,am-luxury-villa,2026-01-07,2026-01-09,2,2,1,70,available,53355.0,62771.0,26677.5,True,15.0,,,2025-10-29T16:05:38.547976
AM Lodge – Hoedspruit,am-luxury-villa,2026-01-09,2026-01-11,2,2,1,72,available,53355.0,62771.0,26677.5,True,15.0,,,2025-10-29T16:05:46.367005
AM Lodge – Hoedspruit,am-luxury-villa,2026-01-11,2026-01-13,2,2,1,74,available,53355.0,62771.0,26677.5,True,15.0,,,2025-10-29T16:05:55.538329
AM Lodge – Hoedspruit,am-luxury-villa,2026-01-13,2026-01-15,2,2,1,76,sold_out,53355.0,62771.0,26677.5,True,15.0,,,2025-10-29T16:06:02.967048
AM Lodge – Hoedspruit,am-luxury-villa,2026-01-15,2026-01-17,2,2,1,78,sold_out,53355.0,62771.0,26677.5,True,15.0,,,2025-10-29T16:06:10.263121
AM Lodge – Hoedspruit,am-luxury-villa,2026-01-17,2026-01-19,2,2,1,80,available,53355.0,62771.0,26677.5,True,15.0,,,2025-10-29T16:06:18.569594
AM Lodge – Hoedspruit,am-luxury-villa,2026-01-19,2026-01-21,2,2,1,82,available,53355.0,62771.0,26677.5,True,15.0,,,2025-10-29T16:06:26.423892
AM Lodge – Hoedspruit,am-luxury-villa,2026-01-21,2026-01-23,2,2,1,84,available,53355.0,62771.0,26677.5,True,15.0,,,2025-10-29T16:06:34.655654
AM Lodge – Hoedspruit,am-luxury-villa,2026-01-23,2026-01-25,2,2,1,86,available,53355.0,62771.0,26677.5,True,15.0,,,2025-10-29T16:06:42.438417
AM Lodge – Hoedspruit,am-luxury-villa,2026-01-25,2026-01-27,2,2,1,88,available,53355.0,62771.0,26677.5,True,15.0,,,2025-10-29T16:06:50.429019
AM Lodge – Hoedspruit,am-luxury-villa,2026-01-27,2026-01-29,2,2,1,90,available,53355.0,62771.0,26677.5,True,15.0,,,2025-10-29T16:06:58.905600
Rhino’s Rest Private Luxury Villa,rhinos-rest-luxury-self-catering-home,2025-10-29,2025-10-31,2,2,1,0,sold_out,,,,False,,,,2025-10-29T16:07:09.054767
Rhino’s Rest Private Luxury Villa,rhinos-rest-luxury-self-catering-home,2025-10-31,2025-11-02,2,2,1,2,sold_out,,,,False,,,,2025-10-29T16:07:15.381775
Rhino’s Rest Private Luxury Villa,rhinos-rest-luxury-self-catering-home,2025-11-02,2025-11-04,2,2,1,4,sold_out,,,,False,,,,2025-10-29T16:07:21.961486
Rhino’s Rest Private Luxury Villa,rhinos-rest-luxury-self-catering-home,2025-11-04,2025-11-06,2,2,1,6,sold_out,,,,False,,,,2025-10-29T16:07:28.011121
Rhino’s Rest Private Luxury Villa,rhinos-rest-luxury-self-catering-home,2025-11-06,2025-11-08,2,2,1,8,available,75136.0,93920.0,37568.0,True,20.0,,,2025-10-29T16:07:33.974860
Rhino’s Rest Private Luxury Villa,rhinos-rest-luxury-self-catering-home,2025-11-08,2025-11-10,2,2,1,10,sold_out,,,,False,,,,2025-10-29T16:07:39.701363
Rhino’s Rest Private Luxury Villa,rhinos-rest-luxury-self-catering-home,2025-11-10,2025-11-12,2,2,1,12,available,75136.0,93920.0,37568.0,True,20.0,,,2025-10-29T16:07:47.053890
Rhino’s Rest Private Luxury Villa,rhinos-rest-luxury-self-catering-home,2025-11-12,2025-11-14,2,2,1,14,sold_out,,,,False,,,,2025-10-29T16:07:52.694518
Rhino’s Rest Private Luxury Villa,rhinos-rest-luxury-self-catering-home,2025-11-14,2025-11-16,2,2,1,16,sold_out,,,,False,,,,2025-10-29T16:07:58.709756
Rhino’s Rest Private Luxury Villa,rhinos-rest-luxury-self-catering-home,2025-11-16,2025-11-18,2,2,1,18,sold_out,,,,False,,,,2025-10-29T16:08:04.796157
Rhino’s Rest Private Luxury Villa,rhinos-rest-luxury-self-catering-home,2025-11-18,2025-11-20,2,2,1,20,sold_out,,,,False,,,,2025-10-29T16:08:11.149231
Rhino’s Rest Private Luxury Villa,rhinos-rest-luxury-self-catering-home,2025-11-20,2025-11-22,2,2,1,22,sold_out,,,,False,,,,2025-10-29T16:08:17.103179
Rhino’s Rest Private Luxury Villa,rhinos-rest-luxury-self-catering-home,2025-11-22,2025-11-24,2,2,1,24,sold_out,,,,False,,,,2025-10-29T16:08:23.210649
Rhino’s Rest Private Luxury Villa,rhinos-rest-luxury-self-catering-home,2025-11-24,2025-11-26,2,2,1,26,sold_out,,,,False,,,,2025-10-29T16:08:29.143652
